Gm6192	chr19	7937108	7938472
Gm24929	chr8	52531639	52531777
Gm6463	chr8	52731541	52732506
Gm6386	chr19	7953205	7955404
Slc22a28	chr19	8039574	8109346
Gm25813	chr8	52789950	52790140
Gm45673	chr8	53007392	53007749
Gm9685	chr8	53227166	53227703
Gm23666	chr8	53459443	53459558
Gm55004	chr8	53946798	53946859
Gm22841	chr8	53946888	53946949
Myom2	chr8	15107653	15183541
Tomm20l	chr12	71158202	71169995
Reg3g	chr6	78443252	78445855
Pik3ap1	chr19	41260816	41373541
Gm55149	chr10	44971725	44971804
Rnf207	chr4	152391476	152403450
Popdc3	chr10	45054194	45194548
Stk33	chr7	108878430	109038288
Catsperb	chr12	101370912	101592268
Gm47127	chr13	34794810	34796229
Gm48457	chr13	107081731	107082037
Gm27221	chr14	69586346	69589708
Pxdc1	chr13	34811817	34837469
Gm16867	chr14	69600953	69740811
Gm21392	chr6	78459676	78460647
Gm43484	chr3	37542976	37548941
Gm55150	chr10	45123183	45123245
Gm12564	chr3	37610332	37610652
Gm26016	chr10	45144699	45144827
Gm12565	chr3	37653573	37654221
Gm42922	chr3	37692728	37694805
Gm47433	chr10	45173905	45174367
Gm6072	chr6	78473929	78474424
Popdc1	chr10	45211868	45248575
Spry1	chr3	37694096	37698747
Gm23727	chr6	78888150	78888313
Gm29005	chr6	78889588	78889907
Gm20362	chr6	79009027	79012852
Gm21451	chr14	69628303	69717736
Gm5311	chr6	79025099	79025807
Gm6261	chr6	79518191	79518950
Gm44271	chr6	79665828	79687897
Mtrnr2l7	chr6	79794899	79795347
Gm4409	chr6	79903397	80000139
Gm22675	chr2	28485139	28485242
Gm55466	chr2	28498207	28498298
Echdc3	chr2	6193276	6217844
Lrrtm4	chr6	79995860	80787124
Mbd6	chr10	127117825	127124887
Gm47149	chr13	34864716	34864904
Dimt1	chr13	107083635	107096732
Gfi1b	chr2	28499462	28511994
Gm38378	chr14	69632953	69635220
Gm37094	chr14	69733300	69737839
Gm43820	chr3	37698756	37702101
Gm43414	chr3	37762170	37765357
Gm37847	chr14	69740049	69741545
Gm5148	chr3	37768339	37778639
Gm27179	chr14	69746081	69749998
Entpd4b	chr14	69792873	69822969
Lsmem2	chr9	107469829	107474274
Gm38150	chr9	107471639	107472090
Fbxo22	chr9	55116209	55131717
Rps23-ps1	chr3	37768889	37769313
Rpl31-ps15	chr3	37788879	37789253
Gm26404	chr3	37856693	37856801
Gm42752	chr3	37892617	37893722
Gm42753	chr3	37895947	37897214
Gm20755	chr3	37952962	38046877
Gm44240	chr6	80025659	80028312
Gm44228	chr6	80194434	80196459
Gm7799	chr3	38013761	38014236
Gm44230	chr6	80245479	80249028
Gm42751	chr3	38036941	38037499
Gm20371	chr6	80279596	80281351
Gm22899	chr3	38049254	38049384
Gm44241	chr6	80296175	80297836
Rpl21-ps10	chr3	38161592	38162071
Gm44229	chr6	80422333	80424819
5430434I15Rik	chr3	38257300	38262268
Gm44242	chr6	80491577	80494297
Slc22a29	chr19	8137529	8196264
Gm2965	chr3	38277600	38277942
Gm44231	chr6	80632012	80636086
Gm25574	chr3	38321985	38322233
Fam50b	chr13	34918833	34931606
Gm43900	chr6	80804119	80806787
3830422I06Rik	chr3	38473120	38474300
Gm43901	chr6	81397787	81398239
Sh3d19	chr3	85878416	86037833
Gm26264	chr6	81615292	81615450
Gm22530	chr6	81783772	81783889
Gm4874	chr6	81817655	81818345
Gm38840	chr6	81841225	81852845
Gm8598	chr13	3058720	3059555
Dido1	chr2	180299757	180351792
Gm49287	chr13	3132155	3132275
Gm8231	chr13	35049778	35050560
1700097M23Rik	chr6	81870799	81872320
Gm18783	chr13	3174309	3175459
Mir7232	chr6	81872571	81872644
Mir468	chr6	81873580	81873657
Prickle2	chr6	92347889	92683136
Gm48519	chr13	3184649	3185145
Gm48520	chr13	3191356	3191503
Gm9616	chr13	3348887	3349667
Gm8616	chr13	3402952	3403988
Gm19163	chr13	3506991	3507770
Slf1	chr13	77191207	77283592
Gm54779	chr12	101520338	101520447
Timm9	chr12	71169947	71183458
Gm15678	chr8	15150329	15151350
Gm7706	chr8	15191044	15421982
Gm7105	chr19	8233588	8234951
Gm24231	chr8	15277405	15277537
Gm8184	chr19	8249876	8252069
Gm35392	chr8	15425639	15432429
Lcor	chr19	41471076	41574975
Gm55009	chr8	15462324	15462416
Gm12264	chr11	59666112	59671147
Gm55010	chr8	15463980	15464089
Gm55011	chr8	15468536	15468645
5031415H12Rik	chr17	71052324	71062577
Gm45678	chr8	15487866	15488160
Gm27176	chr14	69804596	69807958
Aga	chr8	53964762	53976456
Cdc6	chr11	98798627	98814766
Loxl2	chr14	69846517	69933283
Tgif1	chr17	71151200	71160541
Gm17530	chr9	86428735	86429206
Nrg4	chr9	55127506	55234128
Rpl22	chr4	152410199	152418528
Gm7726	chr7	74349604	74349834
Gm9105	chr7	108986685	108988082
Gm44903	chr7	74501017	74501146
Gm44902	chr7	74536012	74536816
Gm55620	chr7	74612095	74612445
Sympk	chr7	18758302	18788543
Gm17797	chr6	92538758	92539754
Gcfc2	chr6	81900650	81936896
Mapk8ip2	chr15	89338116	89348671
Mir8091	chr19	41577090	41577228
Slc22a30	chr19	8312735	8382475
Lin28b	chr10	45252716	45362491
Bzw2	chr12	36141834	36208079
Gm45677	chr8	15587582	15588922
Gm55152	chr10	45413340	45413446
Gm45408	chr8	15634723	15720425
Ddit3	chr10	127126643	127132157
Gm45675	chr8	15679981	15683409
Gm7128	chr8	15927664	15928196
Chd5	chr4	152423108	152474651
Neil3	chr8	54039902	54092100
Mir1195	chr17	71167498	71167595
Gm49902	chr17	71198024	71199904
Mir151	chr15	73126664	73126731
Gm16519	chr17	71236053	71236541
Gm24787	chr15	73221648	73221770
Gm7908	chr15	73279338	73280088
Gm49905	chr17	71264119	71264915
Gm10362	chr15	73300208	73300759
Myl12b	chr17	71280128	71297885
Gm19811	chr15	73368887	73369146
Arsa	chr15	89356679	89361628
Vezt	chr10	93775027	93871679
Gm37513	chr14	69851228	69853495
Sfmbt1	chr14	30436806	30544678
Samtor	chr6	13625672	13677965
Gm15625	chr9	55212572	55213664
Robo3	chr9	37326965	37344542
Gm49909	chr17	71281114	71309203
Myl12a	chr17	71300651	71309873
Mrpl19	chr6	81934832	81942939
Gm6425	chr19	8565771	8566560
Slc22a8	chr19	8568618	8589199
Ctnnd2	chr15	30172739	31029487
Cog4	chr8	111573232	111608859
2210408I21Rik	chr13	77283659	77761903
Tlcd3a	chr11	76070497	76105653
Gpr85	chr6	13834457	13839941
Smim30	chr6	13867734	13871517
Rsph6a	chr7	18788615	18808372
Slit1	chr19	41588696	41732104
Bmal2	chr6	146697553	146735027
Pld6	chr11	59674723	59678471
Gm18115	chr12	36165081	36165701
Gm48369	chr12	36196182	36197921
Ankmy2	chr12	36207113	36247290
Gemin4	chr11	76101397	76108490
Gm29844	chr13	77317497	77318007
Gm7815	chr3	38493111	38493942
Gm9634	chr13	77701729	77702492
Prss48	chr3	85901117	85909798
Atp5c1-ps	chr13	77817206	77818594
Gm26088	chr13	77824940	77825070
Prpf4b	chr13	35059285	35090047
Sytl3	chr17	6926492	7005443
Gm13645	chr4	152436655	152438098
Gm11260	chr4	78152223	78153164
Gm11261	chr4	78578095	78579825
Dbil5	chr11	76108434	76109492
Sv2b	chr7	74764642	74959010
Gm55411	chr4	78588384	78588469
Gm11262	chr4	78615889	78617165
Gm25836	chr4	79162824	79162946
Gm25188	chr3	86007841	86007962
Gm11263	chr4	79245945	79246693
Ankrd50	chr3	38503408	38538993
Gm11409	chr4	79792588	79792990
Gm11407	chr4	79920568	79921625
Gm11408	chr4	79921633	79922151
Gm11410	chr4	79922226	79923368
Gm11406	chr4	80358635	80359118
Tyrp1	chr4	80752360	80769956
Mrm3	chr11	76134541	76141445
Gm54804	chr3	38612258	38612363
Gm7824	chr3	38612286	38612817
Rps3a1	chr3	86045247	86050009
Gm19046	chr12	36222367	36223664
Tc2n	chr12	101611702	101684782
Nxn	chr11	76148024	76289966
Gm22502	chr2	180339856	180339962
Gid8	chr2	180351910	180360526
Lurap1l	chr4	80828883	80873865
Snord73a	chr3	86046098	86046165
Snord73b	chr3	86047925	86047995
Gm37493	chr3	86052244	86052676
Gm23025	chr3	86098723	86098833
Fat4	chr3	38941089	39066134
Gm55413	chr4	80885681	80885776
Skint9	chr4	112243166	112291182
Slc17a9	chr2	180367056	180384073
Acbd6	chr1	155433866	155567076
Gm12819	chr4	112369937	112378669
Pgm3	chr9	86436430	86453895
Gm12821	chr4	112394258	112394857
Skint2	chr4	112414391	112509445
Eml6	chr11	29693048	29976033
Bhlhe23	chr2	180416174	180418693
Gm55477	chr2	180479631	180479748
Gm14339	chr2	180489445	180490839
Gm43308	chr3	39182682	39183054
Mir124a-3	chr2	180535833	180535900
Gm43008	chr3	39271710	39271995
Dmwd	chr7	18810152	18816701
n-R5s195	chr3	39690113	39690231
Gm42781	chr3	39690208	39692926
Gm49283	chr15	30428990	30430379
Gm23796	chr3	39720437	39720596
Gm54664	chr15	30590433	30590551
Gm23831	chr3	39853781	39853865
4930570B17Rik	chr15	30597240	30626767
Gm42786	chr3	39874630	39874909
Vps39	chr2	120146942	120183618
Gm42785	chr3	39877726	39881560
Gm54809	chr3	40572967	40573040
Gm24487	chr15	30601660	30601722
Gm26416	chr15	31194351	31194484
Dap	chr15	31224460	31274487
Zranb2	chr3	157239797	157254047
Gm55627	chr7	74924837	74925159
Trim66	chr7	109048213	109107341
Gm16285	chr12	101612445	101612791
Fam136b-ps	chr15	31276637	31277048
Lrrc72	chr12	36258344	36303397
Gm49296	chr15	31282235	31283282
Gm38169	chr1	179848627	179851165
Dennd3	chr15	73384409	73444091
Gm38331	chr1	179973046	179975716
Lhx4	chr1	155573777	155627430
Gm12814	chr4	112423604	112450250
Gm24099	chr4	112447969	112448075
Gm12817	chr4	112562367	112563433
Gm19921	chr8	54364774	54365476
Skint10	chr4	112568344	112632063
Vegfc	chr8	54530641	54640131
Skint6	chr4	112661813	113144170
Gm45553	chr8	54966679	54967185
Spcs3	chr8	54973468	54983033
Sostdc1	chr12	36364138	36368451
Gm37089	chr1	155641892	155642020
Gm25438	chr12	36423773	36423882
D630036H23Rik	chr12	36431241	36432180
Stat4	chr1	52026307	52146348
Ezr	chr17	7005440	7050183
Fbln5	chr12	101712824	101785314
Fam217a	chr13	35093943	35108293
Csmd1	chr8	15942537	17585602
Mir331	chr10	93799630	93799725
Gm48191	chr10	93863943	93864227
Gm49628	chr10	93869874	93871663
Fgd6	chr10	93871863	93981201
Fem1al	chr11	29772395	29775668
Gm12094	chr11	29790375	29790846
Flcn	chr11	59682234	59700842
Tex56	chr13	35108392	35139858
Gm47945	chr9	37389749	37389939
Rwdd2a	chr9	86454044	86456952
2700049A03Rik	chr12	71183622	71290077
Gm49717	chr17	7058192	7058894
Gm8245	chr13	35124626	35125612
Eci3	chr13	35130597	35147793
Mir692-1	chr17	7162628	7162736
Gm44412	chr6	13913154	13913447
Rsph3b	chr17	7171812	7216081
Eva1a	chr6	82018024	82070080
Tmem266	chr9	55234197	55345629
Gm12823	chr4	112780893	112802514
Gm12816	chr4	112812272	112813483
Gm12818	chr4	112835662	112837010
Gm12813	chr4	113225384	113251556
Kcnab2	chr4	152475199	152562367
Gm19252	chr6	14081330	14081634
Shank3	chr15	89383826	89444464
Gm23760	chr6	14113315	14113430
Myom1	chr17	71309628	71433851
4930447C11Rik	chr6	146747774	146748701
Gm8820	chr6	14389480	14390050
Gm31861	chr6	82219155	82219826
Gm23013	chr6	14457044	14457149
Gm44209	chr6	82295812	82299964
Gm44446	chr6	14570770	14571024
Ppp1r3a	chr6	14713976	14755273
Gm47217	chr13	35146885	35147043
Rnf44	chr13	54827212	54841720
Smco2	chr6	146751602	146772904
Gm54905	chr19	41733243	41733492
Arhgap19	chr19	41755027	41790486
Gm22588	chr11	29799461	29799600
Gm12095	chr11	29932414	29933229
Gm55130	chr11	59703963	59704099
Msantd2	chr9	37400317	37435921
Timm22	chr11	76297778	76307118
Mars1	chr10	127132090	127147655
Gm28177	chr1	52116420	52195246
Tacr1	chr6	82379315	82537085
Gm3940	chr1	52129794	52130225
Qsox1	chr1	155651775	155688635
Gm5313	chr6	93113985	93114971
Gm43923	chr6	93171922	93174832
Gm44220	chr6	93218701	93221187
Gm10161	chr7	75015803	75016006
Gm25094	chr6	93312439	93312569
Gm44181	chr6	93432056	93432538
Gm44962	chr7	75070605	75070883
Gm22312	chr6	93486554	93486683
Rpl27a	chr7	109118354	109121574
Gm7812	chr6	93626333	93627206
Pole4	chr6	82595973	82682346
Rara	chr11	98818644	98865768
Mir6950	chr14	69929697	69929769
Gm15667	chr14	30526336	30527117
Gm47963	chr9	37409065	37411208
R3hcc1	chr14	69934756	69945033
Etfa	chr9	55361792	55419527
Asb5	chr8	54982615	55040910
Snora3	chr7	109119327	109119458
Gm55633	chr7	109120456	109120575
Gm24888	chr7	109120487	109120616
Akap13	chr7	75105282	75404357
Hk2	chr6	82702006	82751435
Gm19045	chr12	71250368	71252218
Gm7959	chr12	71315518	71317131
Dact1	chr12	71356658	71366881
Gm5917	chr9	55425853	55426573
Isl2	chr9	55445956	55453464
5330439A09Rik	chr8	55021585	55054022
Mir3106	chr8	16218771	16218852
Gm16346	chr8	16276017	16282319
Stimate	chr14	30547547	30599167
Ankrd33b	chr15	31291624	31367872
Spata4	chr8	55053816	55063133
Gm45393	chr8	16597256	16599886
Gm45394	chr8	16801335	16802509
Gm25278	chr8	16902184	16902303
3110080E11Rik	chr8	16962722	16966198
Gm25665	chr8	18324728	18324837
Gm24469	chr8	18562531	18562661
Fcsk	chr8	111609088	111629120
Gm17226	chr9	55446833	55448172
Esam	chr9	37439374	37449615
Trip11	chr12	101800302	101879526
Gm22061	chr11	98837270	98837376
Gjd3	chr11	98873006	98873842
Top2a	chr11	98883769	98915015
Gm49300	chr15	31368508	31370451
Gm15609	chr15	89404299	89407880
Ropn1l	chr15	31441357	31453883
Gm6283	chr10	127149018	127150017
Hace1	chr10	45453925	45588441
Mustn1	chr14	30601157	30603567
Mir186	chr3	157249916	157249986
Ptger3	chr3	157272529	157351525
Gm17034	chr6	82741263	82744269
Pals2	chr6	50087221	50175919
Chmp7	chr14	69954449	69969990
Gm6361	chr15	31446529	31446963
Acr	chr15	89452529	89458788
Intu	chr3	40585435	40659204
Vsig2	chr9	37450551	37455501
Frat1	chr19	41818409	41821022
Frat2	chr19	41834411	41836571
Rrp12	chr19	41851290	41884612
Gm17740	chr14	69998620	70000987
Tnfrsf10b	chr14	70004921	70021860
Gm55134	chr11	98890334	98890448
Gm23451	chr11	98907857	98907978
Cops3	chr11	59708621	59730664
Slc45a4	chr15	73449273	73517611
Gm20701	chr12	101833208	101833554
Gm20702	chr12	101872339	101872798
Gm54795	chr12	71771426	71771728
Gm47555	chr12	71800824	71801159
Gm47556	chr12	71813560	71814774
Crppa	chr12	36431449	36739502
Rhobtb2	chr14	70022439	70043085
Lrba	chr3	86131987	86689999
Nrgn	chr9	37455788	37464200
Scaper	chr9	55457163	55845403
Gm37539	chr1	155664870	155665104
Gm37571	chr1	155694240	155735337
Sulf1	chr1	12762501	12931416
Pebp4	chr14	70077869	70297367
Gm46644	chr19	41891328	41891640
Pgam1	chr19	41900362	41907099
Egr3	chr14	70314652	70320063
Exosc1	chr19	41910731	41921862
Bin3	chr14	70337554	70375655
Gm44834	chr7	75131747	75133142
St3gal2	chr8	111646554	111699112
Gm44695	chr7	75134609	75136239
Gm44835	chr7	75210362	75213542
Gm55659	chr7	75318621	75318704
Gm44694	chr7	75357633	75358930
Gm55660	chr7	75407007	75407116
Gm26729	chr7	75433780	75434131
Dennd2b	chr7	109123118	109302812
Igfbp4	chr11	98932070	98945218
Gpr20	chr15	73566453	73579354
Ccar2	chr14	70375613	70391260
Zdhhc16	chr19	41921919	41932543
Marchf6	chr15	31456037	31531199
Gm49910	chr17	71460830	71461015
Lpin2	chr17	71489555	71556812
Gm26132	chr8	111649748	111649895
Gm53030	chr8	111678011	111678103
Ddx19a	chr8	111701628	111724432
Nt5m	chr11	59730273	59771794
Ythdf1	chr2	180546170	180562742
Gm47504	chr10	45457315	45457667
Gm47503	chr10	45533051	45538008
Gm55181	chr10	45692843	45692957
Gm25740	chr10	46253705	46253811
Arb2a	chr13	77850152	78314354
Gm23481	chr10	46534604	46534734
Gm19994	chr10	46546240	46546825
Gm25650	chr10	46714442	46714603
Gm47562	chr10	46732449	46732598
Gm3442	chr10	46956630	46957339
Gm19137	chr10	47180800	47186671
Gm9068	chr10	47201314	47201768
Gm47571	chr10	47516219	47516630
Gm47331	chr10	47817937	47821523
Gm47332	chr10	47849527	47849792
Gm47353	chr10	48287451	48287763
Gm55183	chr10	48313918	48314046
Gm47354	chr10	48411077	48412452
Gm47355	chr10	48442264	48446095
Gm24256	chr10	48495408	48495491
Gm47356	chr10	48554107	48557953
Gm47364	chr10	48558786	48559069
Gm47377	chr10	48568948	48570508
Gm47379	chr10	48686374	48686577
Gm3473	chr10	48728527	48729622
Gm47378	chr10	48744674	48746341
Gm47380	chr10	48786212	48786629
Cacna1a	chr8	85065268	85366875
Gm50490	chr10	48970102	48970825
Arhgap9	chr10	127157833	127165812
Mms19	chr19	41929525	41969596
9930012K11Rik	chr14	70391854	70396951
Tns4	chr11	98956504	98980132
Gm7252	chr12	36589356	36589811
Mir5099	chr12	36866204	36866277
Gm48613	chr12	36995250	37002554
Gm18026	chr12	37018423	37019149
Gm54800	chr12	37051838	37051938
Gm48617	chr12	37099216	37197148
Atxn3	chr12	101885160	101924505
Birc7	chr2	180570816	180575803
Gm49214	chr15	31462427	31462777
Gm49216	chr15	31481902	31487075
Gm49215	chr15	31521070	31521419
Rabl2	chr15	89466736	89476126
Nkain4	chr2	180576565	180596492
Unc13d	chr11	115952921	115968787
Gm23407	chr9	55462906	55462996
Pdlim2	chr14	70401667	70415130
Siae	chr9	37466994	37560951
Gm18476	chr15	89620164	89620720
Syt10	chr15	89666596	89726063
Emilin2	chr17	71559167	71618973
Gm54674	chr15	89773155	89773255
Gm24415	chr15	89938612	89938718
Alg10b	chr15	90108514	90117674
Gli1	chr10	127165751	127177843
Gm16333	chr4	152495257	152495719
Skint5	chr4	113335088	113856700
Gm23692	chr16	94229932	94230091
Gm31323	chr16	94289636	94322976
Vps26c	chr16	94298642	94327689
Tsc1	chr2	28531240	28581179
Mir7648	chr15	90108563	90108615
Gm36480	chr15	90237909	90252647
Cmbl	chr15	31565535	31590265
Meox2	chr12	37158539	37229533
Pou5f2	chr13	78173021	78174414
Gdi2	chr13	3588063	3617871
Dmpk	chr7	18817774	18827746
Ndufb1	chr12	101934349	101943327
Sorbs3	chr14	70417917	70449438
Cpsf2	chr12	101942247	101972683
Dyrk1a	chr16	94370869	94496376
Gm47200	chr10	127168260	127206275
Cct5	chr15	31590946	31601950
Inhbe	chr10	127184726	127190280
Gm16339	chr12	102094065	102096165
Agmo	chr12	37291640	37632201
Inhbc	chr10	127192191	127206300
Gm12825	chr4	113953587	113954598
Gm53026	chr4	113979236	113980565
Skint11	chr4	114020581	114102225
Tmcc3	chr10	94147811	94426818
Morc4	chrX	138722381	138772426
Gm15741	chr4	114022320	114023073
Trabd2b	chr4	114263921	114472295
Nphp4	chr4	152561163	152647640
Gm7444	chr9	55935026	55937453
Gsdme	chr6	50165868	50240842
Spa17	chr9	37514586	37525018
Mir7211	chr10	94421999	94422061
Gm48658	chr10	94488658	94488914
Gm49167	chr10	94521567	94524481
Rcn2	chr9	55949129	55969166
Grik2	chr10	48970929	49664862
Gm15971	chr16	94421236	94421446
Gm41504	chr16	94513418	94514762
St3gal6	chr16	58288488	58344606
Cpne8	chr15	90371685	90563635
Tbrg1	chr9	37560059	37568608
Gm48660	chr12	37619278	37619559
Daam1	chr12	71877852	72039107
Ppp3cc	chr14	70455314	70526920
Smchd1	chr17	71651484	71782338
Panx3	chr9	37571198	37580531
Gm49288	chr14	70474734	70475018
Gm54668	chr14	70537371	70537456
Gm4240	chr14	70539656	70540388
Itih4	chr14	30608433	30624310
Sema3b	chr9	107474873	107486428
Ppfibp1	chr6	146789985	146933523
Gm13172	chr4	152762205	152762460
Gm55443	chr4	153097947	153098041
Gm13173	chr4	153230047	153231400
Ajap1	chr4	153457678	153567268
Gm48254	chr13	78227507	78227975
C130051F05Rik	chr13	78260601	78264438
Gm18990	chr13	78269189	78270837
Gm48838	chr13	3612385	3613618
Nr2f1	chr13	78337092	78347876
Cep350	chr1	155720710	155849001
Gm25880	chr4	153960841	153960972
Gm13115	chr4	153991843	153993123
A430005L14Rik	chr4	154041694	154046382
Gm44864	chr7	109298732	109302815
Klhl25	chr7	75498058	75523879
Cdhr2	chr13	54849274	54884475
Gm6746	chr15	90445550	90446032
Atpsckmt	chr15	31601998	31621373
Dffb	chr4	154048906	154059583
Gm20942	chr16	58375480	58376068
Ftdc1	chr16	58434038	58437341
Gm45139	chr7	75650572	75652628
Gm45211	chr7	75703842	75706491
Mir3100	chr7	18820753	18820817
Six5	chr7	18828519	18832474
Gm49541	chr15	90586572	90586761
Gm49284	chr15	31622118	31624181
Gm46522	chr15	31654916	31655712
Gm3861	chr15	90607851	90608199
Ftdc2	chr16	58455530	58459102
Rpl31-ps8	chr15	90648482	90648859
Gm49285	chr15	32050097	32051499
Tcea1-ps1	chr15	90766818	90767721
Tas2r119	chr15	32177435	32178440
Akip1	chr7	109302897	109311396
4930518I17Rik	chr15	32226531	32227186
Gm36618	chr15	90783964	90806986
Snord123	chr15	32241999	32242069
Sema5a	chr15	32244956	32696487
Gm49701	chr16	58471853	58475607
Kcnj6	chr16	94549495	94798560
Gm38038	chr1	155731195	155731453
Gm36934	chr1	155740706	155741011
Coq8a	chr1	179992803	180027167
Ikbkg	chrX	73436896	73497460
Meiosin	chr7	18832971	18852293
Cep83	chr10	94524516	94626715
Cep104	chr4	154059651	154093189
Fbxo46	chr7	18853784	18874097
BC051019	chr7	109311388	109323057
Ndc80	chr17	71803095	71833852
Btf3-ps12	chr3	86170549	86170882
Gm26343	chr3	86182539	86182669
Gm23850	chr3	86271764	86271932
Gm25039	chr3	86291554	86291660
Gm54693	chr16	94670323	94670392
Gm49641	chr16	94903263	94904055
Camk2d	chr3	126389951	126639975
Gm49642	chr16	94970697	94972369
Cpox	chr16	58490655	58537999
Gprin1	chr13	54884484	54897687
Ascl3	chr7	109326672	109330933
Gm5042	chr13	78421588	78422071
Qpctl	chr7	18873627	18883216
Gm46387	chr13	78423340	78423758
Gm3963	chr13	78434756	78435203
Kif2a	chr13	107095504	107158634
Gpr15	chr16	58537796	58539433
Cldnd1	chr16	58548273	58554614
Ccr7	chr11	99035022	99045903
Med9	chr11	59839032	59853031
Snrpd2	chr7	18883647	18887467
Rasd1	chr11	59854007	59855770
Gm47017	chr10	49065090	49068461
Gm48689	chr10	94617836	94623023
Wbp2	chr11	115969399	115977821
Tmem9b	chr7	109335041	109352082
Gm26543	chr10	49095518	49101749
Togaram2	chr17	71980256	72036664
Gm47018	chr10	49113011	49113957
Gm47023	chr10	49358096	49360575
Gm47016	chr10	49537743	49539369
Gm47022	chr10	49576459	49578930
Gm48123	chr10	49664923	49666263
Gm48125	chr10	49675421	49677175
Gm48128	chr10	49702366	49706211
Gm48130	chr10	49831756	49832077
Gm48131	chr10	49856130	49857977
Gm48132	chr10	50055247	50059090
Gm48269	chr10	50059135	50060245
Lrrc47	chr4	154096188	154105970
Gm48270	chr10	50131771	50135618
Gm48271	chr10	50168742	50172238
Gm48273	chr10	50209860	50210845
Gm46223	chr10	50298230	50298904
Gm48274	chr10	50300182	50300436
Gm48275	chr10	50301140	50301426
Gm6991	chr10	50357092	50358269
Gm46199	chr10	50397673	50399365
Plxnc1	chr10	94626728	94780697
Tmem87a	chr2	120185793	120234594
Gm54695	chr16	58569952	58570047
Gm26019	chr16	58571841	58571959
Or5k1b	chr16	58579907	58583539
Nrip3	chr7	109357262	109381232
Or5k1	chr16	58615570	58620631
Or5k8	chr16	58644025	58647145
Or5k14	chr16	58691318	58695131
Gm7985	chr12	71893085	71894065
Or5k15	chr16	58708671	58712426
Gm22822	chr7	109373819	109373925
Gm7986	chr12	72095483	72096033
Agbl1	chr7	75879635	76774446
Gpr135	chr12	72114750	72117899
Or5k16	chr16	58734648	58749755
L3hypdh	chr12	72120202	72132213
Sdc2	chr15	32920869	33035081
Kcnj15	chr16	95058417	95101119
Smim1	chr4	154104927	154110687
Slc24a4	chr12	102094992	102233350
Mcph1	chr8	18645147	18853205
Cpq	chr15	33083275	33594698
Pemt	chr11	59861440	59937315
Gm21759	chr5	8229636	8231463
Gm55253	chr5	8253866	8253975
Gm23993	chr5	8292723	8292866
Gm42490	chr5	8377332	8379395
Gm6370	chr5	146428173	146430942
Gm55195	chr10	94657391	94657517
Gm48718	chr10	94717173	94719654
Gm55196	chr10	94784452	94784755
Gm48868	chr10	94952241	94953593
Gm48874	chr10	94996223	95001522
Ascc3	chr10	50468765	50727581
4930449I24Rik	chr5	146439209	146441993
Gm15641	chr17	72023844	72024812
Pcare	chr17	72050550	72059889
Gm49922	chr17	72062144	72063757
Fam193a	chr5	34527277	34643800
Pde10a	chr17	8744204	9205480
Gm55154	chr11	59990373	59990499
Trim47	chr11	115996578	116018036
Ccdc27	chr4	154111096	154127134
Gm54682	chr15	33589752	33589882
Tspyl5	chr15	33684021	33688030
Gm49088	chr15	33757616	33757935
Gm49089	chr15	33831594	33834499
Gm9643	chr15	34012798	34013168
Gm49091	chr15	34053264	34053413
Mtdh	chr15	34082840	34145770
Or5k17	chr16	58745070	58749118
Gm13117	chr4	154128190	154128880
Gm13114	chr4	154132480	154132585
Pdzk1ip1	chr4	114945905	114951096
Gm44921	chr7	3570730	3571030
Gipr	chr7	18889986	18900052
Gm45071	chr16	58780566	58781136
1700034J05Rik	chr6	146851827	146855920
Or5h17	chr16	58815720	58821804
Slco5a1	chr1	12936773	13062874
Gm25763	chr8	18663997	18664125
Gm23626	chr8	85107078	85107210
Gm16725	chr8	18702817	18728072
Gm48332	chr10	50572568	50572937
Cradd	chr10	95010608	95159995
Gm42559	chr5	34627008	34630539
Gm17149	chr8	18706631	18707005
Gm26931	chr5	34639258	34639866
Olfr184-ps1	chr16	58826949	58827780
Ddx19b	chr8	111729820	111758383
Gm43457	chr5	34644658	34647066
Gm44085	chr6	146893865	146895522
Rpl35a-ps6	chr5	123393544	123393876
Gm35876	chr6	146929499	146929957
Or5ad1-ps1	chr16	58841328	58843224
Rep15	chr6	146934082	146935743
Gm15857	chr5	123431701	123448387
Bcl7a	chr5	123481897	123513055
Mrps35	chr6	146944262	146975489
Or5h18	chr16	58846160	58850654
Or5h19	chr16	58855926	58860130
Gm48880	chr10	95148732	95150715
Gm18120	chr10	50634280	50634790
Gm48333	chr10	50689821	50690086
Gm55200	chr10	50742171	50742460
Sim1	chr10	50770850	50865248
Or5h21-ps1	chr16	58883971	58884774
Or5h22	chr16	58887503	58898368
Cyp4x1	chr4	114963520	114991478
Or5h23	chr16	58903192	58910185
Gm55681	chr7	3592163	3592263
Gm44920	chr7	3594645	3607149
Gm5597	chr7	75894494	75895686
Rai1	chr11	59995839	60090023
2310001K20Rik	chr7	76260813	76261763
Gm45210	chr7	76347889	76349465
Or5h24	chr16	58918344	58922216
Gm44879	chr7	76948242	76948744
Gm44608	chr7	77062321	77063175
Gm23239	chr7	77559888	77560068
Gm55683	chr7	77676291	77676388
Or5h25	chr16	58928287	58932244
Foxp2	chr6	14901348	15441976
Gm25203	chr12	102219731	102219946
Jkamp	chr12	72132363	72148235
Picalm	chr7	89779421	89862673
Or5ac15	chr16	58936900	58941432
Gm26257	chr10	51058395	51058501
Gm5040	chr10	51114925	51115724
Mir3473d	chr8	111743082	111743162
